"";"UserId";"StoryId";"ReadingSessionNumber";"ReadingBlockNumber";"Condition";"ReadingSpeedDifference";"AbsReadingSpeedDifference";"RelativeSpeedDifference";"AbsRelativeSpeedDifference";"ReadingRate";"EngagedSpeedLabel";"StartLocation";"EndLocation";"FirstTimeUntilDeadlineDays";"FirstCumulativeRSTime";"WindowWidth"
"123";"10";"9";"1";"9";"AutonomousCondition";31,69145243508;31,69145243508;0,156686049668869;0,156686049668869;1,15668604966887;"DeepReading";6742;8117;13,9889390094861;8,78306666666667;1366
"124";"10";"9";"1";"10";"AutonomousCondition";78,807724349997;78,807724349997;0,38963411465881;0,38963411465881;1,38963411465881;"DeepReading";8117;9319;13,988027736338;9,70423333333333;1366
"125";"10";"9";"1";"11";"AutonomousCondition";40,309680823141;40,309680823141;0,199295525016696;0,199295525016696;1,1992955250167;"DeepReading";9319;10489;13,9873878173565;10,8082333333333;1366
"126";"10";"9";"1";"12";"AutonomousCondition";57,992618921878;57,992618921878;0,286721928805099;0,286721928805099;1,2867219288051;"DeepReading";10489;11892;13,9866205719861;11,8884166666667;1366
"127";"10";"9";"1";"15";"AutonomousCondition";96,260500246662;96,260500246662;0,475922571036956;0,475922571036956;1,47592257103696;"DeepReading";11892;12877;13,9857891020787;12,7226833333333;1366
"128";"10";"9";"1";"16";"AutonomousCondition";57,357013590437;57,357013590437;0,28357942567319;0,28357942567319;1,28357942567319;"DeepReading";12877;14140;13,9852912780046;13,8911333333333;1366
"129";"10";"9";"1";"17";"AutonomousCondition";52,88840019562;52,88840019562;0,261486106291077;0,261486106291077;1,26148610629108;"DeepReading";14140;15325;13,9844807918935;14,9095166666667;1366
"130";"10";"9";"1";"20";"AutonomousCondition";84,074862752349;84,074862752349;0,415675430089661;0,415675430089661;1,41567543008966;"DeepReading";15325;16275;13,9833917641157;16,2479666666667;1366
"131";"10";"9";"1";"21";"AutonomousCondition";-24,655699318026;24,655699318026;-0,121900507270177;0,121900507270177;0,878099492729823;"DeepReading";16275;17318;13,9828436506898;17,4905333333333;1366
"132";"10";"9";"1";"22";"AutonomousCondition";37,525566110757;37,525566110757;0,185530553625687;0,185530553625687;1,18553055362569;"DeepReading";17318;18352;13,9819795303194;18,4852666666667;1366
